GT_Lat,GT_Lon,GT_Depth,Est_Lat,Est_Lon,Est_depth
39.838571285001784,-70.90092052874431,10.0,39.83870103109644,-70.9008960282834,nan
39.838571285001784,-70.90061264492535,10.0,39.838474599127416,-70.9007828255692,nan
39.838571285001784,-70.90030476110638,10.0,39.83870103109644,-70.90032926156728,nan
39.838571285001784,-70.89999687728742,10.0,39.83868824908221,-70.8999617298187,nan
39.838571285001784,-70.89968899346846,10.0,39.838203778824365,-70.89956745592916,nan
39.838571285001784,-70.89938110964948,10.0,39.83869882663231,-70.8992609350198,nan
39.838571285001784,-70.89907322583052,10.0,39.83851879139631,-70.89907105975422,nan
39.838571285001784,-70.89876534201156,10.0,39.838345407854845,-70.89863253624111,nan
39.838571285001784,-70.8984574581926,10.0,39.838633019232496,-70.8984454871788,nan
39.838571285001784,-70.89814957437363,10.0,39.83844237321569,-70.89819719135875,nan
39.838571285001784,-70.89784169055467,10.0,39.83885741762581,-70.89788510440486,nan
39.838571285001784,-70.8975338067357,10.0,39.83821445975911,-70.89740622873941,nan
39.838571285001784,-70.89722592291673,10.0,39.838138132221104,-70.89672826330111,nan
39.838571285001784,-70.89691803909777,10.0,39.838683245112854,-70.89705931869906,nan
39.838571285001784,-70.89661015527881,10.0,39.83845396182503,-70.89664830808957,nan
39.838571285001784,-70.89630227145985,10.0,39.838699172202695,-70.89646075984345,nan
39.838571285001784,-70.89599438764088,10.0,39.83903270252278,-70.8964759289778,nan
39.838571285001784,-70.8956865038219,10.0,39.838722392957436,-70.89577592990796,nan
39.838571285001784,-70.89537862000294,10.0,39.83852086460698,-70.8953213204675,nan
39.838571285001784,-70.89507073618398,10.0,39.838403990285535,-70.89505767433658,nan
39.838571285001784,-70.89476285236502,10.0,39.838941213997046,-70.895457817482,nan
39.83880768376076,-70.90646243748567,10.0,39.83848139389126,-70.90694281299707,nan
39.83880768376076,-70.90615455366671,10.0,39.838941213997046,-70.9057674723687,nan
39.83880768376076,-70.90584666984775,10.0,39.838941213997046,-70.9057674723687,nan
39.83880768376076,-70.90553878602879,10.0,39.83852086460698,-70.90590396938319,nan
39.83880768376076,-70.90523090220981,10.0,39.8388903120413,-70.90507056658397,nan
39.83880768376076,-70.90492301839085,10.0,39.83903270252278,-70.9047493608729,nan
39.83880768376076,-70.90461513457188,10.0,39.838699172202695,-70.90476453000724,nan
39.83880768376076,-70.90430725075292,10.0,39.838971336163254,-70.9042187031182,nan
39.83880768376076,-70.90399936693396,10.0,39.838683245112854,-70.90416597115161,nan
39.83880768376076,-70.903691483115,10.0,39.838929219536965,-70.90372504020138,nan
39.83880768376076,-70.90338359929602,10.0,39.8385355300784,-70.9036831928959,nan
39.83880768376076,-70.90307571547706,10.0,39.83864361628744,-70.9031983064935,nan
39.83880768376076,-70.9027678316581,10.0,39.83881433436908,-70.90295137086392,nan
39.83880768376076,-70.90245994783913,10.0,39.83880048865628,-70.90256169185785,nan
39.83880768376076,-70.90215206402017,10.0,39.83881606827746,-70.90217452086824,nan
39.83880768376076,-70.90184418020121,10.0,39.83896429847135,-70.90200069444806,nan
39.83880768376076,-70.90153629638223,10.0,39.83869197158544,-70.90155022912903,nan
39.83880768376076,-70.90122841256327,10.0,39.83880706667878,-70.90116686333042,nan
39.83880768376076,-70.90092052874431,10.0,39.83870103109644,-70.9008960282834,nan
39.83880768376076,-70.90061264492535,10.0,39.8387548170712,-70.90061264492535,nan
39.83880768376076,-70.90030476110638,10.0,39.83870103109644,-70.90032926156728,nan
39.83880768376076,-70.89999687728742,10.0,39.83868824908221,-70.8999617298187,nan
39.83880768376076,-70.89968899346846,10.0,39.83869197158544,-70.89967506072166,nan
39.83880768376076,-70.89938110964948,10.0,39.83896429847135,-70.89922459540263,nan
39.83880768376076,-70.89907322583052,10.0,39.83872057871295,-70.89905728666709,nan
39.83880768376076,-70.89876534201156,10.0,39.83846646722374,-70.89864079920463,nan
39.83880768376076,-70.8984574581926,10.0,39.83881433436908,-70.89827391898677,nan
39.83880768376076,-70.89814957437363,10.0,39.83864361628744,-70.8980269833572,nan
39.83880768376076,-70.89784169055467,10.0,39.83885741762581,-70.89788510440486,nan
39.83880768376076,-70.8975338067357,10.0,39.838929219536965,-70.89750024964931,nan
39.83880768376076,-70.89722592291673,10.0,39.838929219536965,-70.89750024964931,nan
39.83880768376076,-70.89691803909777,10.0,39.838971336163254,-70.89700658673249,nan
39.83880768376076,-70.89661015527881,10.0,39.838699172202695,-70.89646075984345,nan
39.83880768376076,-70.89630227145985,10.0,39.838434905726686,-70.89593077141964,nan
39.83880768376076,-70.89599438764088,10.0,39.838722392957436,-70.89577592990796,nan
39.83880768376076,-70.8956865038219,10.0,39.83910735991333,-70.8958825010554,nan
39.83880768376076,-70.89537862000294,10.0,39.838941213997046,-70.895457817482,nan
39.83880768376076,-70.89507073618398,10.0,39.83884485935919,-70.89521152655392,nan
39.83880768376076,-70.89476285236502,10.0,39.839270965305026,-70.89542455455442,nan
39.83904408251974,-70.90646243748567,10.0,39.83897922513887,-70.90665413946725,nan
39.83904408251974,-70.90615455366671,10.0,39.839270965305026,-70.90580073529627,nan
39.83904408251974,-70.90584666984775,10.0,39.83884485935919,-70.90601376329677,nan
39.83904408251974,-70.90553878602879,10.0,39.838941213997046,-70.9057674723687,nan
39.83904408251974,-70.90523090220981,10.0,39.83917956907887,-70.90515821581788,nan
39.83904408251974,-70.90492301839085,10.0,39.83903270252278,-70.9047493608729,nan
39.83904408251974,-70.90461513457188,10.0,39.83903270252278,-70.9047493608729,nan
39.83904408251974,-70.90430725075292,10.0,39.839399329628066,-70.90392232019694,nan
39.83904408251974,-70.90399936693396,10.0,39.839134185057134,-70.90389210842527,nan
39.83904408251974,-70.903691483115,10.0,39.838929219536965,-70.90372504020138,nan
39.83904408251974,-70.90338359929602,10.0,39.8390814347786,-70.90345218089344,nan
39.83904408251974,-70.90307571547706,10.0,39.839008426106915,-70.90309731548516,nan
39.83904408251974,-70.9027678316581,10.0,39.83896429847135,-70.90273445488374,nan
39.83904408251974,-70.90245994783913,10.0,39.83894953534353,-70.9023675746659,nan
39.83904408251974,-70.90215206402017,10.0,39.83899743749005,-70.9021869003082,nan
39.83904408251974,-70.90184418020121,10.0,39.839022099396345,-70.901826635948,nan
39.83904408251974,-70.90153629638223,10.0,39.838855002018505,-70.90159536115934,nan
39.83904408251974,-70.90122841256327,10.0,39.83901559175508,-70.90125510546393,nan
39.83904408251974,-70.90092052874431,10.0,39.838972867472286,-70.90103193054004,nan
39.83904408251974,-70.90061264492535,10.0,39.83911025246712,-70.90061264492535,nan
39.83904408251974,-70.90030476110638,10.0,39.839062268844565,-70.90042592476017,nan
39.83904408251974,-70.89999687728742,10.0,39.83901559175508,-70.89997018438676,nan
39.83904408251974,-70.89968899346846,10.0,39.83900626527525,-70.89977838187907,nan
39.83904408251974,-70.89938110964948,10.0,39.839022099396345,-70.8993986539027,nan
